6	2.4399e-05	2.88808e-05	20549.9	3052.33	2571.48	ALI12	ALI
7	2.88808e-05	3.35005e-05	16589.7	3052.33	3185.33	ALI12	ALI
7	2.88808e-05	3.35005e-05	16589.7	3540.57	3185.33	ALI12	ALI
8	3.35005e-05	3.8267e-05	13511.2	3540.57	3911.1	ALI12	ALI
8	3.35005e-05	3.8267e-05	13511.2	4044.33	3911.1	ALI12	ALI
9	3.8267e-05	4.31897e-05	11112.5	4044.33	4755.33	ALI12	ALI
9	3.8267e-05	4.31897e-05	11112.5	4564.6	4755.33	ALI12	ALI
10	4.31897e-05	4.82793e-05	8396.77	4564.6	6293.33	ALI12	ALI
10	4.31897e-05	4.82793e-05	8396.77	5102.5	6293.33	ALI12	ALI
11	4.82793e-05	5.35476e-05	8396.77	5102.5	6293.33	ALI12	ALI
11	4.82793e-05	5.35476e-05	8396.77	5659.3	6293.33	ALI12	ALI
12	5.35476e-05	5.90075e-05	5954.16	5659.3	8875.07	ALI12	ALI
12	5.35476e-05	5.90075e-05	5954.16	6236.34	8875.07	ALI12	ALI
13	5.90075e-05	6.46734e-05	5954.16	6236.34	8875.07	ALI12	ALI
13	5.90075e-05	6.46734e-05	5954.16	6835.15	8875.07	ALI12	ALI
14	6.46734e-05	7.05616e-05	4344.77	6835.15	12162.58	ALI12	ALI
14	6.46734e-05	7.05616e-05	4344.77	7457.46	12162.58	ALI12	ALI
15	7.05616e-05	7.66902e-05	4344.77	7457.46	12162.58	ALI12	ALI
15	7.05616e-05	7.66902e-05	4344.77	8105.17	12162.58	ALI12	ALI
16	7.66902e-05	8.30797e-05	3262.98	8105.17	16194.89	ALI12	ALI
16	7.66902e-05	8.30797e-05	3262.98	8780.46	16194.89	ALI12	ALI
17	8.30797e-05	8.97532e-05	3262.98	8780.46	16194.89	ALI12	ALI
17	8.30797e-05	8.97532e-05	3262.98	9485.77	16194.89	ALI12	ALI
18	8.97532e-05	9.67373e-05	2524.17	9485.77	20935.04	ALI12	ALI
18	8.97532e-05	9.67373e-05	2524.17	10223.9	20935.04	ALI12	ALI
19	9.67373e-05	0.000104062	2524.17	10223.9	20935.04	ALI12	ALI
19	9.67373e-05	0.000104062	2524.17	10998.02	20935.04	ALI12	ALI
20	0.000104062	0.000111763	2009.54	10998.02	26296.37	ALI12	ALI
20	0.000104062	0.000111763	2009.54	11811.92	26296.37	ALI12	ALI
21	0.000111763	0.00011988	2009.54	11811.92	26296.37	ALI12	ALI
21	0.000111763	0.00011988	2009.54	12669.78	26296.37	ALI12	ALI
22	0.00011988	0.000128461	1641.91	12669.78	32184.23	ALI12	ALI
22	0.00011988	0.000128461	1641.91	13576.68	32184.23	ALI12	ALI
23	0.000128461	0.000137563	1641.91	13576.68	32184.23	ALI12	ALI
23	0.000128461	0.000137563	1641.91	14538.65	32184.23	ALI12	ALI
24	0.000137563	0.000147252	1371.08	14538.65	38541.59	ALI12	ALI
24	0.000137563	0.000147252	1371.08	15562.65	38541.59	ALI12	ALI
25	0.000147252	0.00015761	1371.08	15562.65	38541.59	ALI12	ALI
25	0.000147252	0.00015761	1371.08	16657.36	38541.59	ALI12	ALI
26	0.00015761	0.000168736	1164.08	16657.36	45395.17	ALI12	ALI
26	0.00015761	0.000168736	1164.08	17833.24	45395.17	ALI12	ALI
27	0.000168736	0.000180752	1164.08	17833.24	45395.17	ALI12	ALI
27	0.000168736	0.000180752	1164.08	19103.17	45395.17	ALI12	ALI
28	0.000180752	0.000193815	998.959	19103.17	52898.67	ALI12	ALI
28	0.000180752	0.000193815	998.959	20483.77	52898.67	ALI12	ALI
29	0.000193815	0.000208124	998.959	20483.77	52898.67	ALI12	ALI
29	0.000193815	0.000208124	998.959	21996.04	52898.67	ALI12	ALI
30	0.000208124	0.000223942	860.512	21996.04	61409.49	ALI12	ALI
30	0.000208124	0.000223942	860.512	23667.8	61409.49	ALI12	ALI
31	0.000223942	0.000241625	860.512	23667.8	61409.49	ALI12	ALI
31	0.000223942	0.000241625	860.512	25536.67	61409.49	ALI12	ALI
32	0.000241625	0.000261672	737.315	25536.67	71670.32	ALI12	ALI
32	0.000241625	0.000261672	737.315	27655.38	71670.32	ALI12	ALI
33	0.000261672	0.000284815	737.315	27655.38	71670.32	ALI12	ALI
33	0.000261672	0.000284815	737.315	30101.3	71670.32	ALI12	ALI
34	0.000284815	0.000312186	619.057	30101.3	85361.45	ALI12	ALI
34	0.000284815	0.000312186	619.057	32994.07	85361.45	ALI12	ALI
35	0.000312186	0.000345687	619.057	32994.07	85361.45	ALI12	ALI
35	0.000312186	0.000345687	619.057	36534.69	85361.45	ALI12	ALI
36	0.000345687	0.000388877	491.602	36534.69	107492.65	ALI12	ALI
36	0.000345687	0.000388877	491.602	41099.32	107492.65	ALI12	ALI
37	0.000388877	0.000449749	491.602	41099.32	107492.65	ALI12	ALI
37	0.000388877	0.000449749	491.602	47532.72	107492.65	ALI12	ALI
38	0.000449749	0.000553811	373.136	47532.72	141620.22	ALI12	ALI
38	0.000449749	0.000553811	373.136	58530.74	141620.22	ALI12	ALI
39	0.000553811	inf	373.136	58530.74	141620.22	ALI12	ALI
0	-0	3.64021e-06	1024.22	-0.0	51594.0	ASL01	ASL
0	-0	3.64021e-06	1024.22	384.72	51594.0	ASL01	ASL
1	3.64021e-06	7.37499e-06	34852.2	384.72	1516.22	ASL01	ASL
1	3.64021e-06	7.37499e-06	34852.2	779.44	1516.22	ASL01	ASL
2	7.37499e-06	1.12094e-05	45306.2	779.44	1166.37	ASL01	ASL
2	7.37499e-06	1.12094e-05	45306.2	1184.69	1166.37	ASL01	ASL
3	1.12094e-05	1.51488e-05	36468.4	1184.69	1449.02	ASL01	ASL
3	1.12094e-05	1.51488e-05	36468.4	1601.03	1449.02	ASL01	ASL
4	1.51488e-05	1.91993e-05	27878.8	1601.03	1895.48	ASL01	ASL
4	1.51488e-05	1.91993e-05	27878.8	2029.12	1895.48	ASL01	ASL
5	1.91993e-05	2.33671e-05	21661.8	2029.12	2439.48	ASL01	ASL
5	1.91993e-05	2.33671e-05	21661.8	2469.6	2439.48	ASL01	ASL
6	2.33671e-05	2.76594e-05	17089.5	2469.6	3092.17	ASL01	ASL
6	2.33671e-05	2.76594e-05	17089.5	2923.24	3092.17	ASL01	ASL
7	2.76594e-05	3.20838e-05	13619.4	2923.24	3880.02	ASL01	ASL
7	2.76594e-05	3.20838e-05	13619.4	3390.85	3880.02	ASL01	ASL
8	3.20838e-05	3.66486e-05	10955.7	3390.85	4823.39	ASL01	ASL
8	3.20838e-05	3.66486e-05	10955.7	3873.29	4823.39	ASL01	ASL
9	3.66486e-05	4.13632e-05	8910.36	3873.29	5930.58	ASL01	ASL
9	3.66486e-05	4.13632e-05	8910.36	4371.56	5930.58	ASL01	ASL
10	4.13632e-05	4.62376e-05	6679.02	4371.56	7911.88	ASL01	ASL
10	4.13632e-05	4.62376e-05	6679.02	4886.72	7911.88	ASL01	ASL
11	4.62376e-05	5.1283e-05	6679.02	4886.72	7911.88	ASL01	ASL
11	4.62376e-05	5.1283e-05	6679.02	5419.96	7911.88	ASL01	ASL
12	5.1283e-05	5.6512e-05	4791.76	5419.96	11028.02	ASL01	ASL
12	5.1283e-05	5.6512e-05	4791.76	5972.6	11028.02	ASL01	ASL
13	5.6512e-05	6.19383e-05	4791.76	5972.6	11028.02	ASL01	ASL
13	5.6512e-05	6.19383e-05	4791.76	6546.09	11028.02	ASL01	ASL
14	6.19383e-05	6.75775e-05	3628.75	6546.09	14562.48	ASL01	ASL
14	6.19383e-05	6.75775e-05	3628.75	7142.08	14562.48	ASL01	ASL
15	6.75775e-05	7.34469e-05	3628.75	7142.08	14562.48	ASL01	ASL
15	6.75775e-05	7.34469e-05	3628.75	7762.4	14562.48	ASL01	ASL
16	7.34469e-05	7.95662e-05	2873.87	7762.4	18387.61	ASL01	ASL
16	7.34469e-05	7.95662e-05	2873.87	8409.13	18387.61	ASL01	ASL
17	7.95662e-05	8.59575e-05	2873.87	8409.13	18387.61	ASL01	ASL
17	7.95662e-05	8.59575e-05	2873.87	9084.61	18387.61	ASL01	ASL
